"SubscriptionId","SubscriptionName","ResourceGroup","ServerName","ResourceType","ResourceName","PoolName","DatabaseCount","ServiceTier","SkuName","Capacity","ComputeModel","DtuOrVCore","AvgUtilPercent","AvgOfDailyMaxUtilPercent","CostAmount","Currency","CostPeriod","RecommendedCapacity","RightSizingAction","EstimatedNewCost","PotentialSavings","TierChangeOpportunity","TierChangeSavings","ResourceId"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-TS-Analytics","az-sql-ts-analytics","Database","az-sqd-ts-mib-002","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-TS-Analytics/providers/Microsoft.Sql/servers/az-sql-ts-analytics/databases/az-sqd-ts-mib-002"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","RG-IoT_BigData","bd-db","Database","arla_CIR_US","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/RG-IoT_BigData/providers/Microsoft.Sql/servers/bd-db/databases/arla_CIR_US"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-SB-GSS-01","gss-ai-p2p","Database","gss-ai-p2p","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-SB-GSS-01/providers/Microsoft.Sql/servers/gss-ai-p2p/databases/gss-ai-p2p"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-SB-APH-01","gssfancy","Database","gssfancy","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-SB-APH-01/providers/Microsoft.Sql/servers/gssfancy/databases/gssfancy"
"d78fe57a-5288-4649-a40c-f194b57bb0ba","Arla Azure Enterprise","AZ-RG-PR-SPS-01","innoshare-sqlserver-production","Database","InnoShare-PowerBIReport-Production","","1","Standard","Standard","20",,"DTU",,,"165,45","DKK","jan. 2026","20","NoMetrics","165,45","0","","0","/subscriptions/d78fe57a-5288-4649-a40c-f194b57bb0ba/resourceGroups/AZ-RG-PR-SPS-01/providers/Microsoft.Sql/servers/innoshare-sqlserver-production/databases/InnoShare-PowerBIReport-Production"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","ElasticPool","az-sql-de-ecom-elasticpool-01","az-sql-de-ecom-elasticpool-01","15","Standard","StandardPool","100",,"DTU",,,"1607,36","DKK","jan. 2026","100","NoMetrics","1607,36","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/elasticPools/az-sql-de-ecom-elasticpool-01"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-pr-sharedresources","az-sql-pr-ecom-01","ElasticPool","az-sql-pr-ecom-elasticpool-01","az-sql-pr-ecom-elasticpool-01","24","Standard","StandardPool","300",,"DTU",,,"3718,63","DKK","jan. 2026","300","NoMetrics","3718,63","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-pr-sharedresources/providers/Microsoft.Sql/servers/az-sql-pr-ecom-01/elasticPools/az-sql-pr-ecom-elasticpool-01"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-st-sharedresources","az-sql-st-ecom-001","ElasticPool","az-sql-st-ecom-elasticpool-01","az-sql-st-ecom-elasticpool-01","16","Standard","StandardPool","100",,"DTU",,,"1239,54","DKK","jan. 2026","100","NoMetrics","1239,54","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-st-sharedresources/providers/Microsoft.Sql/servers/az-sql-st-ecom-001/elasticPools/az-sql-st-ecom-elasticpool-01"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","Database","az-sd-de-arladeals-01-cms","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/databases/az-sd-de-arladeals-01-cms"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","Database","az-sd-de-arladeals-01-commerce","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/databases/az-sd-de-arladeals-01-commerce"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","Database","az-sd-de-productmasterdata-test","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/databases/az-sd-de-productmasterdata-test"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","Database","az-sd-pr-productmasterdata","","1","Standard","Standard","10",,"DTU",,,"0","DKK","No data","10","NoMetrics","0","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/databases/az-sd-pr-productmasterdata"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","Database","az-sd-pr-orderservice","","1","Standard","Standard","10",,"DTU",,,"0","DKK","No data","10","NoMetrics","0","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/databases/az-sd-pr-orderservice"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-de-sharedresources","az-sql-de-ecom-001","Database","az-sd-de-arladeals-reaimport","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"13,50","DKK","jan. 2026","1","NoMetrics","13,50","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-de-sharedresources/providers/Microsoft.Sql/servers/az-sql-de-ecom-001/databases/az-sd-de-arladeals-reaimport"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-pr-sharedresources","az-sql-pr-ecom-01","Database","az-sd-pr-posshop-cms","","1","GeneralPurpose","GP_S_Gen5","1",,"vCore",,,"13,50","DKK","jan. 2026","1","NoMetrics","13,50","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-pr-sharedresources/providers/Microsoft.Sql/servers/az-sql-pr-ecom-01/databases/az-sd-pr-posshop-cms"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-st-sharedresources","az-sql-st-ecom-001","Database","az-sd-st-arladeals-01-commerce","","1","Standard","Standard","10",,"DTU",,,"82,73","DKK","jan. 2026","10","NoMetrics","82,73","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-st-sharedresources/providers/Microsoft.Sql/servers/az-sql-st-ecom-001/databases/az-sd-st-arladeals-01-commerce"
"e1cc6038-98e1-4d6d-be37-2edf5cce38c1","eCOM","az-rg-st-sharedresources","az-sql-st-ecom-001","Database","az-sd-st-arladeals-01-cms","","1","Standard","Standard","10",,"DTU",,,"82,84","DKK","jan. 2026","10","NoMetrics","82,84","0","","0","/subscriptions/e1cc6038-98e1-4d6d-be37-2edf5cce38c1/resourceGroups/az-rg-st-sharedresources/providers/Microsoft.Sql/servers/az-sql-st-ecom-001/databases/az-sd-st-arladeals-01-cms"
"c6cd87d9-2219-4a82-abf4-6581de0adce1","Marketing - EA","AZ-RG-PR-MSSQL","az-ps-pr-sql-003","ElasticPool","az-es-pr-sql-01","az-es-pr-sql-01","5","Standard","StandardPool","50",,"DTU",,,"620,61","DKK","jan. 2026","50","NoMetrics","620,61","0","","0","/subscriptions/c6cd87d9-2219-4a82-abf4-6581de0adce1/resourceGroups/AZ-RG-PR-MSSQL/providers/Microsoft.Sql/servers/az-ps-pr-sql-003/elasticPools/az-es-pr-sql-01"
"c6cd87d9-2219-4a82-abf4-6581de0adce1","Marketing - EA","AZ-RG-PR-MSSQL","az-ps-pr-sql-003","Database","az-sqldb-st-digitalexcelhub","","1","Basic","Basic","5",,"DTU",,,"27,53","DKK","jan. 2026","5","NoMetrics","27,53","0","","0","/subscriptions/c6cd87d9-2219-4a82-abf4-6581de0adce1/resourceGroups/AZ-RG-PR-MSSQL/providers/Microsoft.Sql/servers/az-ps-pr-sql-003/databases/az-sqldb-st-digitalexcelhub"
"c6cd87d9-2219-4a82-abf4-6581de0adce1","Marketing - EA","AZ-RG-PR-MSSQL","az-ps-pr-sql-003","Database","az-sqldb-pr-digitalexcelhub","","1","Basic","Basic","5",,"DTU",,,"27,56","DKK","jan. 2026","5","NoMetrics","27,56","0","","0","/subscriptions/c6cd87d9-2219-4a82-abf4-6581de0adce1/resourceGroups/AZ-RG-PR-MSSQL/providers/Microsoft.Sql/servers/az-ps-pr-sql-003/databases/az-sqldb-pr-digitalexcelhub"
